trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
167,0,167,0,308.41376150003634,,308.3814201000496,10,308.41376150003634,308.41376150003634,0.019632300012744963,310.24628070002655,[-0.375],[0.030625],[1],[0],[0],[1.8452301999786869],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
168,0,168,0,310.28162840002915,,310.24866250000196,10,310.28162840002915,310.28162840002915,0.019628699985332787,312.6140163000091,[0.439375],[-0.131875],[1],[0],[0],[2.345666799985338],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
169,0,169,0,312.64821590000065,,312.6162020000047,10,312.64821590000065,312.64821590000065,0.019519100023899227,314.6792575000436,[-0.29625],[0.441875],[1],[0],[0],[2.043552000017371],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
170,0,170,0,314.6976185000385,,314.6814297999954,5,314.6976185000385,314.6976185000385,0.010056000028271228,316.8285630000173,[0.39875],[-0.00875],[1],[0],[0],[2.1371948000160046],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
171,0,171,0,316.847107300011,,316.83080970001174,5,316.847107300011,316.847107300011,0.010091800009831786,318.83080140000675,[0.25875],[0.491875],[1],[0],[0],[1.9897923999815248],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
172,0,172,0,318.85083330003545,,318.8336010000203,5,318.85083330003545,318.85083330003545,0.01047039998229593,320.3633499999996,[0.319375],[0.031875],[1],[0],[0],[1.519043000007514],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
173,0,173,0,320.3951664000051,,320.3670719000511,10,320.3951664000051,320.3951664000051,0.020156099984887987,321.7963161000516,[0.256875],[-0.136875],[1],[0],[0],[1.4094616000074893],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
174,0,174,0,321.81419190001907,,321.79851680004504,5,321.81419190001907,321.81419190001907,0.010463199985679239,323.3299547000206,[0.278125],[0.28625],[1],[0],[0],[1.521041099971626],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
175,0,175,0,323.3482122000423,,323.33218640001724,5,323.3482122000423,323.3482122000423,0.010399800026789308,324.77894250000827,[-0.1275],[0.165],[1],[0],[0],[1.4363818000419997],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
176,0,176,0,324.8122296000365,,324.78266900003655,10,324.8122296000365,324.8122296000365,0.02161809999961406,326.1616248000064,[0.304375],[0.070625],[1],[0],[0],[1.357529200031422],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
177,0,177,0,326.1935607000487,,326.1637864000513,10,326.1935607000487,326.1935607000487,0.01931399997556582,327.546179500001,[0.174375],[0.193125],[1],[0],[0],[1.3631552999722771],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
178,0,178,0,327.56514770002104,,327.54838200000813,5,327.56514770002104,327.56514770002104,0.010478899988811463,329.79525110003306,[-0.28625],[0.256875],[1],[0],[0],[2.236510999966413],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
179,0,179,0,329.82972690003226,,329.7974241000484,10,329.82972690003226,329.82972690003226,0.01934370002709329,331.7954065000522,[0.37],[-0.110625],[1],[0],[0],[1.9787038000067696],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
180,0,180,0,331.8160089000012,,331.79759180004476,5,331.8160089000012,331.8160089000012,0.00997259997529909,333.34675830003107,[-0.018125],[-0.241875],[1],[0],[0],[1.5391510999761522],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
181,0,181,0,333.38277490000473,,333.3495993000106,10,333.38277490000473,333.38277490000473,0.019611700030509382,334.77891770005226,[0.38125],[0.45125],[1],[0],[0],[1.4098652999964543],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
182,0,182,0,334.80873849999625,,334.78107860003365,10,334.80873849999625,334.80873849999625,0.02000320004299283,336.2956222000066,[-0.484375],[0.225],[1],[0],[0],[1.4946819000178948],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
183,0,183,0,336.3253629000392,,336.29783789999783,10,336.3253629000392,336.3253629000392,0.01947699999436736,338.7448321999982,[0.444375],[0.133125],[1],[0],[0],[2.4274643000098877],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
184,0,184,0,338.77975990000414,,338.74725270003546,10,338.77975990000414,338.77975990000414,0.019239399989601225,340.1625958000077,[0.08125],[0.21375],[1],[0],[0],[1.3960576999816112],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
185,0,185,0,340.18123970000306,,340.16480290004984,5,340.18123970000306,340.18123970000306,0.010118300036992878,341.295748500037,[0.0225],[0.203125],[1],[0],[0],[1.1206473999773152],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
186,0,186,0,341.31592340004863,,341.29895710002165,5,341.31592340004863,341.31592340004863,0.01030460000038147,342.9793497000355,[0.2],[-0.24875],[1],[0],[0],[1.6702760999905877],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
187,0,187,0,342.9983822000213,,342.98151539999526,5,342.9983822000213,342.9983822000213,0.010450900008436292,344.69452459999593,[-0.448125],[0.20125],[1],[0],[0],[1.7026721999864094],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
188,0,188,0,344.729667800013,,344.69738500000676,10,344.729667800013,344.729667800013,0.01940440002363175,346.6632206000504,[0.455],[-0.236875],[1],[0],[0],[1.9464560999767855],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
189,0,189,0,346.68131010001525,,346.6654115000274,5,346.68131010001525,346.68131010001525,0.010073099983856082,348.2954272000352,[-0.1975],[-0.02125],[1],[0],[0],[1.619951199973002],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
190,0,190,0,348.3146984000341,,348.2982269000495,5,348.3146984000341,348.3146984000341,0.01037560001714155,350.04496990004554,[-0.11375],[0.423125],[1],[0],[0],[1.7365423999726772],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
191,0,191,0,350.066149100021,,350.0472426000051,5,350.066149100021,350.066149100021,0.010163399972952902,351.66307200002484,[0.4025],[0.4675],[1],[0],[0],[1.6057140000048093],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
192,0,192,0,351.6830353999976,,351.66527840000344,5,351.6830353999976,351.6830353999976,0.00990439997985959,353.2610077999998,[-0.43375],[0.12625],[1],[0],[0],[1.58586649998324],[],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
193,0,193,0,353.27839839999797,,353.26320109999506,5,353.27839839999797,353.27839839999797,0.010076800012029707,354.3127176000271,[-0.40125],[0.111875],[1],[0],[0],[1.0394837000058033],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
194,0,194,0,354.34303810005076,,354.31493809999665,10,354.34303810005076,354.34303810005076,0.01930970000103116,356.478318700043,[0.176875],[-0.391875],[1],[0],[0],[2.1441352000110783],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
195,0,195,0,356.4961986000417,,356.4806251000264,5,356.4961986000417,356.4961986000417,0.00999489997047931,357.92831040004967,[0.3825],[-0.154375],[1],[0],[0],[1.437574899988249],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
196,0,196,0,357.96350569999777,,357.9322530000354,10,357.96350569999777,357.96350569999777,0.02098119998117909,359.8294068000396,[-0.176875],[0.450625],[1],[0],[0],[1.8766397999715991],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
197,0,197,0,359.8477098000003,,359.83164430002216,5,359.8477098000003,359.8477098000003,0.009992400009650737,361.36098830000265,[0.27],[0.370625],[1],[0],[0],[1.5193424999597482],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
198,0,198,0,361.3798504000297,,361.3641591000487,5,361.3798504000297,361.3798504000297,0.010437700024340302,363.22748190001585,[-0.22],[-0.02375],[1],[0],[0],[1.853112799988594],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
199,0,199,0,363.245472300041,,363.2297016000375,5,363.245472300041,363.245472300041,0.0100158000132069,365.12875250005163,[-0.084375],[0.070625],[1],[0],[0],[1.8891554999863729],['target'],297215,001,2024-10-05_15h05.19.899,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 15h05.26.315319 +0530,
