trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
167,0,167,0,295.69432820001384,,295.66172810003627,10,295.69432820001384,295.69432820001384,0.021227899997029454,297.4758343999856,[-0.280625],[0.1825],[1],[0],[0],[1.7930440999916755],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
168,0,168,0,297.50916780001717,,297.47846950002713,10,297.50916780001717,297.50916780001717,0.022422300011385232,299.9260131000192,[0.185625],[-0.3825],[1],[0],[0],[2.4253388999495655],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
169,0,169,0,299.9464020000305,,299.92831149999984,5,299.9464020000305,299.9464020000305,0.010801500000525266,301.0760045000352,[0.29875],[0.3725],[1],[0],[0],[1.1367770999786444],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
170,0,170,0,301.0969080000068,,301.07902910001576,5,301.0969080000068,301.0969080000068,0.011387299979105592,302.5420030000387,[0.37625],[0.39625],[1],[0],[0],[1.4517144999699667],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
171,0,171,0,302.56196459999774,,302.5443746999954,5,302.56196459999774,302.56196459999774,0.011305299995001405,303.72633000003407,[0.33375],[0.271875],[1],[0],[0],[1.1707938000326976],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
172,0,172,0,303.74620460002916,,303.7288106000051,5,303.74620460002916,303.74620460002916,0.011579999991226941,305.27512010000646,[-0.005],[0.305625],[1],[0],[0],[1.5348565999884158],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
173,0,173,0,305.30714550003177,,305.2774014000315,10,305.30714550003177,305.30714550003177,0.02110539999557659,306.84190930001205,[-0.46875],[0.3875],[1],[0],[0],[1.543557700002566],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
174,0,174,0,306.86138590000337,,306.84420600003796,5,306.86138590000337,306.86138590000337,0.011113300046417862,308.44170760002453,[0.199375],[0.04125],[1],[0],[0],[1.5864669000147842],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
175,0,175,0,308.4599603000097,,308.44385440001497,5,308.4599603000097,308.4599603000097,0.01081710000289604,309.8082565999939,[0.445625],[0.235625],[1],[0],[0],[1.3536254999926314],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
176,0,176,0,309.834950199991,,309.812633500027,5,309.834950199991,309.834950199991,0.01669030002085492,311.1262579000322,[0.01125],[0.158125],[1],[0],[0],[1.2974752000300214],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
177,0,177,0,311.14660350000486,,311.1286654000287,5,311.14660350000486,311.14660350000486,0.010500700038392097,312.8581962999888,[0.38875],[0.438125],[1],[0],[0],[1.7190336000057869],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
178,0,178,0,312.8778155000182,,312.8605886999867,5,312.8778155000182,312.8778155000182,0.011073300032876432,314.0912672000122,[0.01],[0.2475],[1],[0],[0],[1.2197080999612808],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
179,0,179,0,314.1225626000087,,314.093549799989,10,314.1225626000087,314.1225626000087,0.020956800028216094,315.44218830001773,[0.315625],[0.376875],[1],[0],[0],[1.3278828000184149],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
180,0,180,0,315.47497819998534,,315.4445135000278,10,315.47497819998534,315.47497819998534,0.02137820003554225,317.6418013999937,[-0.414375],[0.285625],[1],[0],[0],[2.1758611999684945],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
181,0,181,0,317.6736297000316,,317.6441938999924,10,317.6736297000316,317.6736297000316,0.020891099993605167,319.39282920002006,[0.381875],[0.16625],[1],[0],[0],[1.7277747999760322],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
182,0,182,0,319.41229270002805,,319.3950686000171,5,319.41229270002805,319.41229270002805,0.010981899977196008,321.0419288999983,[-0.22375],[0.24625],[1],[0],[0],[1.6358055000309832],[],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
183,0,183,0,321.0748140999931,,321.0446962999995,10,321.0748140999931,321.0748140999931,0.020335900015197694,322.42518170003314,[-0.111875],[0.055],[1],[0],[0],[1.3602404000121169],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
184,0,184,0,322.4442903000163,,322.42738010000903,5,322.4442903000163,322.4442903000163,0.011074799986090511,323.9079450999852,[-0.3625],[0.361875],[1],[0],[0],[1.4696182999759912],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
185,0,185,0,323.9280560000334,,323.9103338000132,5,323.9280560000334,323.9280560000334,0.011225399968679994,325.57408460002625,[0.28125],[-0.14875],[1],[0],[0],[1.652664299996104],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
186,0,186,0,325.5929943000083,,325.57630010001594,5,325.5929943000083,325.5929943000083,0.010862900002393872,327.32505039998796,[0.255],[0.306875],[1],[0],[0],[1.7379549000179395],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
187,0,187,0,327.34467530000256,,327.32729980000295,5,327.34467530000256,327.34467530000256,0.011436300002969801,328.5749703000183,[0.14625],[0.226875],[1],[0],[0],[1.2362990999827161],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
188,0,188,0,328.5959688000148,,328.57726330001606,5,328.5959688000148,328.5959688000148,0.012218300020322204,330.17420619999757,[0.424375],[0.228125],[1],[0],[0],[1.584845100005623],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
189,0,189,0,330.1956913000322,,330.1765305000008,5,330.1956913000322,330.1956913000322,0.011342800047714263,331.8089298999985,[0.3325],[-0.161875],[1],[0],[0],[1.6212182000163011],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
190,0,190,0,331.82816600002116,,331.81123500003014,5,331.82816600002116,331.82816600002116,0.011090699990745634,333.07554719998734,[0.28375],[-0.32125],[1],[0],[0],[1.253440500004217],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
191,0,191,0,333.1091263000271,,333.0778630999848,10,333.1091263000271,333.1091263000271,0.022178600018378347,334.40851610002574,[0.385],[0.344375],[1],[0],[0],[1.3085821000277065],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
192,0,192,0,334.4320044000051,,334.41084720002254,5,334.4320044000051,334.4320044000051,0.011837799975182861,336.45783550001215,[-0.196875],[0.480625],[1],[0],[0],[2.035320400027558],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
193,0,193,0,336.4892556000268,,336.46017879998544,10,336.4892556000268,336.4892556000268,0.02113230002578348,338.1743829000043,[0.235625],[-0.0475],[1],[0],[0],[1.693240299995523],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
194,0,194,0,338.1935472000041,,338.17671050003264,5,338.1935472000041,338.1935472000041,0.011235899990424514,339.50771560001886,[-0.224375],[-0.15],[1],[0],[0],[1.319870000006631],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
195,0,195,0,339.54008479998447,,339.51007000001846,10,339.54008479998447,339.54008479998447,0.020513699972070754,341.2903542999993,[-0.2825],[0.354375],[1],[0],[0],[1.7598743000417016],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
196,0,196,0,341.3230107999989,,341.29271770000923,10,341.3230107999989,341.3230107999989,0.021388799999840558,342.7248323999811,[0.3725],[0.2575],[1],[0],[0],[1.4109035999863409],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
197,0,197,0,342.7451095000142,,342.7271502999938,5,342.7451095000142,342.7451095000142,0.01174480002373457,344.00806830002693,[0.366875],[0.23],[1],[0],[0],[1.2692944000009447],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
198,0,198,0,344.0270770000061,,344.01032800000394,5,344.0270770000061,344.0270770000061,0.010597599961329252,345.7072330000228,[-0.343125],[-0.2275],[1],[0],[0],[1.6863604999962263],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
199,0,199,0,345.7253638000111,,345.70942670002114,5,345.7253638000111,345.7253638000111,0.0106600999715738,347.0748595999903,[-0.4675],[-0.065625],[1],[0],[0],[1.3549038000055589],['target'],292999,001,2024-10-05_14h36.16.451,Visual.Search_priyanshiAU2220101,2024.1.5,None,2024-10-05 14h36.24.601103 +0530,
